X,Y,OBJECTID,COUNTY,DATE_STAMP,DESCRIPTION_BSL,DIRECTION_OP,DIST,DLAT_GIS,DLONG_GIS,MB_DIR,MUNICIPALITY,PLACE_NO,STOP_NUM,STOP_TYPE,STREET_DIR,ALL_LINES
599263.009981912,783488.849256158,768,Bergen,2024/09/15 00:00:00+00,LINWOOD AVE AT NORTH MAPLE AVE,In,0,40.98373,-74.11191,,RIDGEWOOD,,13353,FS,E,752
602089.027295746,782936.364468738,769,Bergen,2024/09/15 00:00:00+00,LINWOOD AVE AT VAN DIEN AVE,In,0,40.98217,-74.10168,,RIDGEWOOD,VLLYHOSP,13354,FS,E,752
604815.259047996,782378.348852485,770,Bergen,2024/09/15 00:00:00+00,LINWOOD AVE AT SOLLAS CT,In,0,40.98061,-74.09183,,RIDGEWOOD,,13355,FS,E,752
604743.747379996,782439.26113224,771,Bergen,2024/09/15 00:00:00+00,LINWOOD AVE AT SOLLAS CT,Ou,0,40.98069,-74.09209,,RIDGEWOOD,,13356,NS,W,752
602053.512931079,783009.416816071,772,Bergen,2024/09/15 00:00:00+00,LINWOOD AVE AT VAN DIEN AVE,Ou,0,40.98229,-74.10184,,RIDGEWOOD,VLLYHOSP,13357,NS,W,752
595764.792568911,788268.67368599,773,Bergen,2024/09/14 00:00:00+00,MORNINGSIDE RD AT FAIRMOUNT RD,Ou,0,40.99688,-74.12456,,RIDGEWOOD,,13358,FS,N,"163, 364"
596064.075762995,788585.962093405,774,Bergen,2024/09/14 00:00:00+00,MORNINGSIDE RD AT CALIFORNIA ST,In,0,40.99768,-74.1234,,RIDGEWOOD,,13359,NS,S,163
599079.189811494,783459.649511404,775,Bergen,2024/09/15 00:00:00+00,NORTH MAPLE AVE AT LINWOOD AVE,Ou,0,40.9836,-74.11251,,RIDGEWOOD,,13360,FS,S,752
595438.935937162,784879.981316403,776,Bergen,2024/09/14 00:00:00+00,NORTH MONROE ST AT WOODLAND AVE,Ou,0,40.98756,-74.12585,,RIDGEWOOD,,13361,NS,N,"163, 364"
595330.765549827,787228.452341236,777,Bergen,2024/09/14 00:00:00+00,NORTH MONROE ST AT WEST GLEN AVE,Ou,0,40.99398,-74.12621,,RIDGEWOOD,,13362,FS,N,"163, 364"
595278.735470161,787170.688677236,778,Bergen,2024/09/14 00:00:00+00,NORTH MONROE ST AT WEST GLEN AVE,In,0,40.99384,-74.12624,,RIDGEWOOD,,13363,NS,S,163
595404.474063829,785010.910516486,779,Bergen,2024/09/14 00:00:00+00,NORTH MONROE ST AT WOODLAND AVE,In,0,40.9879,-74.12585,,RIDGEWOOD,,13364,NS,S,163
597629.266530246,782385.028301075,780,Bergen,2024/09/15 00:00:00+00,OAK ST AT FRANKLIN AVE,In,0,40.98065,-74.11776,,RIDGEWOOD,,13366,FS,S,"163, 164, 722, 752"
597984.029272161,779504.109194152,781,Bergen,2024/09/15 00:00:00+00,SOUTH MAPLE AVE AT PROSPECT ST,Ou,0,40.97278,-74.11669,,RIDGEWOOD,,13369,NS,N,"164, 175, 746"
597942.810194496,779562.178959906,782,Bergen,2024/09/15 00:00:00+00,SOUTH MAPLE AVE AT PROSPECT ST,In,0,40.9729,-74.11671,,RIDGEWOOD,,13370,FS,S,"164, 175, 746"
597462.826902494,781709.064101823,783,Bergen,2024/09/15 00:00:00+00,VAN NESTE SQUARE,In,0,40.97881,-74.11844,,RIDGEWOOD,RIDGTERM,13371,NS,S,"163, 164, 175, 364, 722, 746, 752"
595144.100896914,782935.931726821,784,Bergen,2024/09/14 00:00:00+00,WEST RIDGEWOOD AVE AT NORTH MONROE ST,In,0,40.98228,-74.1268,,RIDGEWOOD,,13372,FS,E,163
595113.763359163,783021.68319574,785,Bergen,2024/09/14 00:00:00+00,WEST RIDGEWOOD AVE AT NORTH MONROE ST,Ou,0,40.98242,-74.12698,,RIDGEWOOD,,13373,NS,W,163
596633.091357246,782095.034458488,786,Bergen,2024/09/15 00:00:00+00,WILSEY SQUARE AT WEST RIDGEWOOD AVE,In,0,40.9799,-74.12154,,RIDGEWOOD,,13374,NS,N,"164, 722, 752"
629502.573190328,731487.691447653,787,Bergen,2024/09/14 00:00:00+00,BROAD AVE AT ELM AVE,In,0,40.84051,-74.00343,,RIDGEFIELD,,13226,NS,S,"165, 166"
629097.463108163,730846.276719987,788,Bergen,2024/09/14 00:00:00+00,BROAD AVE AT SLOCUM AVE,In,0,40.83876,-74.00492,,RIDGEFIELD,,13227,NS,S,"165, 166"
628459.18157633,730002.096321739,789,Bergen,2024/09/14 00:00:00+00,BROAD AVE AT BANTA PL,In,0,40.83645,-74.00724,,RIDGEFIELD,,13228,NS,S,"165, 166"
627689.334362745,728980.271921821,790,Bergen,2024/09/14 00:00:00+00,BROAD AVE AT EDGEWATER AVE,In,0,40.83369,-74.0101,,RIDGEFIELD,,13229,NS,S,"165, 166"
627644.399741329,728266.106355406,791,Bergen,2024/09/14 00:00:00+00,BROAD AVE AT MARION PL,In,0,40.83171,-74.01028,,RIDGEFIELD,,13230,NS,S,"165, 166, 168"
627642.313787494,726566.378455654,792,Bergen,2024/09/14 00:00:00+00,BROAD AVE S AT PLEASANTVIEW TERR,In,0,40.82705,-74.01026,,RIDGEFIELD,,13231,NS,S,"127, 165, 166, 168"
627978.820988495,725692.263405986,793,Bergen,2024/09/15 00:00:00+00,BROAD AVE AT ISLAND RD,In,0,40.82465,-74.00906,,RIDGEFIELD,,13232,FS,S,"127, 165, 166, 168, 83"
626243.213239245,729323.636720657,794,Bergen,2024/09/14 00:00:00+00,FULTON PL AT EDGEWATER AVE,In,0,40.83461,-74.01524,,RIDGEFIELD,FULTPLAC,13233,NS,S,127
625466.642613914,729820.13835232,795,Bergen,2024/09/14 00:00:00+00,HENDRICKS CAUSEWAY AT VICTORIA TERRACE,In,0,40.83604,-74.01802,,RIDGEFIELD,,13234,NS,E,168
622726.031297244,726624.672302321,796,Bergen,2024/09/15 00:00:00+00,VINCE LOMBARDI PARK & RIDE,In,0,40.82707,-74.02815,,RIDGEFIELD,VCLBPKRD,13235,TM,N,321
626187.087039161,729276.835305072,797,Bergen,2024/09/14 00:00:00+00,HENDRICKS CAUSEWAY AT FULTON PL,In,0,40.83454,-74.01546,,RIDGEFIELD,,13236,NS,E,168
626299.157681163,729274.701451071,798,Bergen,2024/09/14 00:00:00+00,HENDRICKS CAUSEWAY AT FULTON PL,Ou,0,40.83447,-74.01511,,RIDGEFIELD,,13237,NS,W,"127, 168"
625560.480024662,729794.299821325,799,Bergen,2024/09/14 00:00:00+00,HENDRICKS CAUSEWAY AT VICTORIA TERRACE,Ou,0,40.83592,-74.01777,,RIDGEFIELD,,13238,NS,W,"127, 168"
629877.730576497,731734.973761491,800,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT BROAD AVE,In,0,40.84126,-74.00204,,RIDGEFIELD,MAPLBROD,13239,FS,E,83
630238.876179662,731471.124551654,801,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT PROSPECT AVE,In,0,40.84052,-74.00075,,RIDGEFIELD,,13240,NS,E,83
630731.262662079,731106.507170655,802,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT ABBOTT AVE,In,0,40.8395,-73.99899,,RIDGEFIELD,,13241,NS,E,83
631222.435236163,730744.668983571,803,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT SHALER BLVD,In,0,40.8385,-73.99722,,RIDGEFIELD,,13242,NS,E,83
630840.055423494,731101.949436985,804,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT ABBOTT AVE,Ou,0,40.8394,-73.99868,,RIDGEFIELD,,13243,NS,W,"127, 83"
630222.889663078,731557.111256324,805,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT PROSPECT AVE,Ou,0,40.84067,-74.00089,,RIDGEFIELD,,13244,FS,W,"127, 83"
629845.719813745,731832.667791821,806,Bergen,2024/09/15 00:00:00+00,MAPLE AVE AT BROAD AVE,Ou,0,40.84144,-74.00224,,RIDGEFIELD,MAPLBROD,13245,NS,W,"127, 83"
628156.559806246,725889.797459736,807,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT BROAD AVE,Ou,0,40.82523,-74.00849,,RIDGEFIELD,,13246,NS,N,"127, 83"
628882.149562411,726745.799028575,808,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT ELITE CT,Ou,0,40.82755,-74.00589,,RIDGEFIELD,,13247,NS,N,"127, 83"
629047.631186828,727300.329087488,809,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT HAMILTON ST,Ou,0,40.82905,-74.00526,,RIDGEFIELD,,13248,NS,N,"127, 83"
629364.55082858,727853.429687321,810,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT DAY AVE,Ou,0,40.83059,-74.0041,,RIDGEFIELD,,13249,NS,N,"127, 83"
629732.527126744,728366.245590821,811,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT EDGEWATER AVE,Ou,0,40.83199,-74.00276,,RIDGEFIELD,,13250,FS,N,"127, 83"
629981.919016413,728774.626663819,812,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT BANTA PL,Ou,0,40.8331,-74.00185,,RIDGEFIELD,,13251,FS,N,"127, 83"
630542.848012663,729682.959164739,813,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT SLOCUM AVE,Ou,0,40.83559,-73.9998,,RIDGEFIELD,,13252,NS,N,"127, 83"
630987.64699183,730286.625280239,814,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT ELM AVE,Ou,0,40.83724,-73.99818,,RIDGEFIELD,,13253,NS,N,"127, 83"
631287.337009247,730685.393183492,815,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT MAPLE AVE,Ou,0,40.83833,-73.99709,,RIDGEFIELD,,13254,NS,N,"127, 83"
630983.851395745,730381.013870992,816,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT ELM AVE,In,0,40.83744,-73.99809,,RIDGEFIELD,,13255,NS,S,83
630516.495703161,729747.801882818,817,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT SLOCUM AVE,In,0,40.83572,-73.99981,,RIDGEFIELD,,13256,NS,S,83
629913.772499163,728777.291028574,818,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT BANTA PL,In,0,40.83306,-74.00199,,RIDGEFIELD,,13257,NS,S,83
629693.79328033,728414.952842489,819,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT ENGLEHARDT TERRACE,In,0,40.83208,-74.00282,,RIDGEFIELD,,13258,FS,S,83
628964.97584033,727204.830590822,820,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT LANCASTER RD,In,0,40.82877,-74.00545,,RIDGEFIELD,,13259,NS,S,83
628677.569262911,726482.606969655,821,Bergen,2024/09/15 00:00:00+00,SHALER BLVD AT ELIZABETH AVE,In,0,40.82681,-74.00657,,RIDGEFIELD,,13260,NS,S,83
624199.73340233,732344.257319823,822,Bergen,2024/09/14 00:00:00+00,BERGEN TPKE AT TEANECK RD,In,0,40.84294,-74.02264,,RIDGEFIELD PARK,,13262,FS,W,"157, 168"
623290.247688495,733520.104049489,823,Bergen,2024/09/14 00:00:00+00,BERGEN TPKE AT EDISON ST,Ou,0,40.84622,-74.02584,,RIDGEFIELD PARK,,13263,FS,E,"157, 168"
626825.937467497,734602.486399159,824,Bergen,2024/09/14 00:00:00+00,CHALLENGER RD 301' N OF EMERSON ST.,In,301,40.84912,-74.01311,N,RIDGEFIELD PARK,,13264,MB,N,167
626972.30955008,735656.42884507,825,Bergen,2024/09/14 00:00:00+00,OVERPECK CORP CENTRE/AGFA BLDG,Ou,1371,40.852,-74.0125,N,RIDGEFIELD PARK,OVERPECK,13265,MB,S,"157, 167"
623284.612857245,733620.273796655,826,Bergen,2024/09/14 00:00:00+00,BERGEN TPKE AT EDISON ST,In,0,40.84645,-74.02593,,RIDGEFIELD PARK,,13266,NS,W,"157, 168"
626783.16918033,734913.707561485,827,Bergen,2024/09/14 00:00:00+00,CHALLENGER RD 659' N OF EMERSON ST.,Ou,659,40.84997,-74.01318,N,RIDGEFIELD PARK,,13267,MB,S,"157, 167"
626754.963856161,734546.911707155,828,Bergen,2024/09/14 00:00:00+00,CHALLENGER RD 346'N OF EMERSON ST,Ou,346,40.84896,-74.01331,N,RIDGEFIELD PARK,,13268,MB,S,"157, 167"
623510.928677578,737392.562511906,829,Bergen,2024/09/15 00:00:00+00,MAIN ST AT MT VERNON ST,Ou,0,40.85683,-74.02505,,RIDGEFIELD PARK,MAINMTVN,13269,FS,N,"155, 168, 83"
623447.058070414,737372.077644736,830,Bergen,2024/09/15 00:00:00+00,MAIN ST AT MT VERNON ST,In,0,40.85676,-74.02516,,RIDGEFIELD PARK,MAINMTVN,13270,NS,S,"155, 168, 83"
625876.360626496,739578.889832154,831,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT GORDON ST#,In,0,40.86278,-74.01635,,RIDGEFIELD PARK,,13272,NS,S,"157, 167"
625769.446142163,739126.630566075,832,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT HIGHLAND PL#,In,0,40.86154,-74.01675,,RIDGEFIELD PARK,,13273,NS,S,"157, 167"
625631.22496191,738538.543159574,833,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT UNION PL#,In,0,40.85993,-74.01727,,RIDGEFIELD PARK,,13274,NS,S,"157, 167"
625420.451105244,737694.085530907,834,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT POPLAR ST#,In,0,40.85761,-74.01803,,RIDGEFIELD PARK,,13275,NS,S,"157, 167"
625186.579853829,736815.188010491,835,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT MT VERNON ST#,In,0,40.8552,-74.01891,,RIDGEFIELD PARK,TEANMTVR,13276,NS,S,"157, 167"
625037.186779913,736368.011739485,836,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT CEDAR ST#,In,0,40.85398,-74.01947,,RIDGEFIELD PARK,,13277,NS,S,"157, 167"
624883.687414996,735930.468979403,837,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT HOBART ST#,In,0,40.85278,-74.02003,,RIDGEFIELD PARK,,13278,NS,S,"157, 167"
624680.902059413,735332.534807824,838,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT BRINKERHOFF ST#,In,0,40.85114,-74.02076,,RIDGEFIELD PARK,,13279,NS,S,"157, 167"
624446.612173662,734648.799298652,839,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT EAST WINANT AVE#,In,0,40.84927,-74.02164,,RIDGEFIELD PARK,,13280,NS,S,"157, 167"
624374.76487641,733875.192906238,840,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT HENRY ST#,In,0,40.84716,-74.02189,,RIDGEFIELD PARK,,13281,FS,S,157
624404.666391414,733320.944998987,841,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT ELM ST#,In,0,40.84563,-74.02181,,RIDGEFIELD PARK,,13282,FS,S,157
623820.073072411,732807.089727491,842,Bergen,2024/09/14 00:00:00+00,BERGEN TURNPIKE AT OAK ST#,In,0,40.84421,-74.02401,,RIDGEFIELD PARK,BERG OAK,13284,NS,W,"157, 168"
622984.914637744,734538.671894237,843,Bergen,2024/09/14 00:00:00+00,MAIN ST. BYPASS AT COLLEGE PL#,In,0,40.849,-74.027,,RIDGEFIELD PARK,,13285,NS,N,"157, 168"
622918.433143411,734397.273226902,844,Bergen,2024/09/14 00:00:00+00,MAIN ST. BYPASS AT RIDGEFIELD AVE#,Ou,0,40.84861,-74.02717,,RIDGEFIELD PARK,,13287,NS,S,"157, 168"
623748.75792633,732799.365989655,845,Bergen,2024/09/14 00:00:00+00,BERGEN TURNPIKE AT OAK ST#,Ou,0,40.84422,-74.02422,,RIDGEFIELD PARK,BERG OAK,13288,FS,E,"157, 168"
624419.105338912,733046.657817908,846,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT BIRCH ST#,Ou,0,40.84489,-74.02187,,RIDGEFIELD PARK,,13290,NS,N,157
624439.297555745,733827.751728155,847,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT HENRY ST#,Ou,0,40.84702,-74.02179,,RIDGEFIELD PARK,,13291,NS,N,157
624465.518631913,734513.942612991,848,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT EAST WINANT AVE#,Ou,0,40.84892,-74.02166,,RIDGEFIELD PARK,,13292,NS,N,157
624724.381631244,735273.747523822,849,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT BRINKERHOFF ST#,Ou,0,40.85101,-74.02073,,RIDGEFIELD PARK,,13293,NS,N,"157, 167"
624926.892709162,735873.479263991,850,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT HOBART ST#,Ou,0,40.85265,-74.01997,,RIDGEFIELD PARK,,13294,NS,N,"157, 167"
625078.376986247,736303.180504322,851,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT CEDAR ST#,Ou,0,40.85383,-74.01943,,RIDGEFIELD PARK,,13295,NS,N,"157, 167"
625221.466266997,736736.448338568,852,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT MT VERNON ST#,Ou,0,40.85501,-74.01888,,RIDGEFIELD PARK,TEANMTVR,13296,NS,N,"157, 167"
625457.113761578,737591.835079238,853,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT POPLAR ST#,Ou,0,40.85735,-74.01801,,RIDGEFIELD PARK,,13297,NS,N,"157, 167"
625676.769490246,738469.401565574,854,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT UNION PL#,Ou,0,40.85976,-74.01722,,RIDGEFIELD PARK,,13298,NS,N,"157, 167"
625816.774787661,739067.699253492,855,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT HIGHLAND PL#,Ou,0,40.8614,-74.0167,,RIDGEFIELD PARK,,13299,NS,N,"157, 167"
625926.932375744,739530.630086154,856,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT GORDON ST#,Ou,0,40.86267,-74.0163,,RIDGEFIELD PARK,,13300,NS,N,"157, 167"
626051.310079746,740165.189512573,857,Bergen,2024/09/14 00:00:00+00,TEANECK RD AT ARTHUR ST#,Ou,0,40.8644,-74.01578,,RIDGEFIELD PARK,,13301,NS,N,"157, 167"
624328.765296496,734411.092753075,858,Bergen,2024/09/15 00:00:00+00,US-46 at TEANECK RD #,Ou,0,40.84862,-74.02211,,RIDGEFIELD PARK,,13302,FS,W,"151, 155, 157, 165, 168, 83"
623392.992561746,734955.292452075,859,Bergen,2024/09/15 00:00:00+00,RT-46 AT RIDGEFIELD AVE,Ou,0,40.85013,-74.02548,,RIDGEFIELD PARK,,13304,NS,W,"151, 155, 157, 165, 168, 83"
623300.217812911,735731.951659903,860,Bergen,2024/09/15 00:00:00+00,MAIN ST AT BRINKERHOFF ST#,Ou,0,40.85227,-74.02585,,RIDGEFIELD PARK,,13305,NS,N,"155, 168, 83"
623345.71936233,736455.155265987,861,Bergen,2024/09/15 00:00:00+00,MAIN ST AT HOBART ST#,Ou,0,40.85426,-74.02566,,RIDGEFIELD PARK,,13307,FS,N,"155, 168, 83"
623599.701465912,737888.664538071,862,Bergen,2024/09/15 00:00:00+00,MAIN ST AT PARK ST#,Ou,0,40.85819,-74.02471,,RIDGEFIELD PARK,,13308,FS,N,"155, 168, 83"
623725.340650328,738556.124161154,863,Bergen,2024/09/15 00:00:00+00,MAIN ST AT PRESTON ST#,Ou,0,40.86002,-74.02424,,RIDGEFIELD PARK,,13309,NS,N,"155, 168, 83"
623804.884454496,739021.537928492,864,Bergen,2024/09/15 00:00:00+00,MAIN ST AT UNION PL#,Ou,0,40.8613,-74.02395,,RIDGEFIELD PARK,,13310,NS,N,"155, 168, 83"
623855.709484078,739321.90084482,865,Bergen,2024/09/15 00:00:00+00,MAIN ST AT GRAND AVE#,Ou,0,40.86212,-74.02377,,RIDGEFIELD PARK,,13311,NS,N,"155, 168, 83"
623948.565269496,739835.071734488,866,Bergen,2024/09/15 00:00:00+00,MAIN ST AT HAZELTON ST#,Ou,0,40.86353,-74.02343,,RIDGEFIELD PARK,,13312,NS,N,"155, 168, 83"
624065.508605164,740495.415230073,867,Bergen,2024/09/15 00:00:00+00,MAIN ST AT ARTHUR ST#,Ou,0,40.86534,-74.02299,,RIDGEFIELD PARK,,13313,NS,N,"155, 168, 83"
623306.884794328,740839.53560482,868,Bergen,2024/09/15 00:00:00+00,NORTH AVE AT SIXTH ST#,Ou,0,40.86626,-74.02568,,RIDGEFIELD PARK,,13314,NS,W,"155, 83"
622242.620518662,741003.095645152,869,Bergen,2024/09/15 00:00:00+00,NORTH AVE AT SECOND ST#,Ou,0,40.86672,-74.02952,,RIDGEFIELD PARK,,13316,NS,W,"155, 83"
596568.396604747,782085.930802152,870,Bergen,2024/09/15 00:00:00+00,WILSEY SQUARE AT WEST RIDGEWOOD AVE,Ou,0,40.97986,-74.1217,,RIDGEWOOD,,13375,FS,S,"164, 722, 752"
596595.585198663,789698.943135157,871,Bergen,2024/09/14 00:00:00+00,MORNINGSIDE RD AT AVONDALE RD,In,0,41.00075,-74.12144,,RIDGEWOOD,,13377,NS,S,163
596438.170487244,790324.496674068,872,Bergen,2024/09/14 00:00:00+00,MORNINGSIDE RD AT RICHARDS RD,Ou,0,41.00246,-74.12212,,RIDGEWOOD,,13378,NS,N,"163, 364"
608306.528640244,758642.113516659,873,Bergen,2024/09/15 00:00:00+00,PLAZA WAY 206'W OF GS PLAZA BLVD,In,206,40.91533,-74.07965,W,PARAMUS,,12982,MB,W,758
611788.021021079,776471.693014905,874,Bergen,2024/09/15 00:00:00+00,E RIDGEWOOD AVE 100'W OF GSP OVERPASS ,In,100,40.96426,-74.06668,W,PARAMUS,,12983,MB,E,"168, 758, 762"
611732.835763995,773721.722136907,875,Bergen,2024/09/15 00:00:00+00,PARAMUS PARK MALL,Ou,0,40.95671,-74.06699,,PARAMUS,PAPKMALL,12984,TM,N,"722, 752, 758, 762"
609066.77449508,760934.860243492,876,Bergen,2024/09/14 00:00:00+00,RT-4 875' E OF GARDEN STATE PKWY,In,875,40.92169,-74.07679,E,PARAMUS,,12991,MB,E,171
604600.683689747,775731.12428607,877,Bergen,2024/09/14 00:00:00+00,PARAMUS RD AT MIDLAND AVE#,Ou,0,40.96232,-74.09273,,PARAMUS,,13095,FS,N,163
604728.139143497,777092.321038738,878,Bergen,2024/09/14 00:00:00+00,PARAMUS RD 403' S OF BONA LN#,Ou,403,40.96606,-74.09228,S,PARAMUS,,13096,MB,N,163
604880.245794661,778060.078945741,879,Bergen,2024/09/14 00:00:00+00,PARAMUS RD AT VICTORIA AVE#,Ou,0,40.96871,-74.09168,,PARAMUS,,13097,NS,N,163
604627.062902078,768322.342187658,880,Bergen,2024/09/15 00:00:00+00,PARAMUS RD 200' N OF CENTURY RD.#,Ou,200,40.94198,-74.0928,N,PARAMUS,,13098,MB,S,"163, 175, 751, 755, 756"
610097.967642661,757128.498761736,881,Bergen,2024/09/15 00:00:00+00,PLAZA WAY AT FARVIEW AVE#,In,0,40.91118,-74.07315,,PARAMUS,,13099,FS,W,758
612389.616602663,770865.888281658,882,Bergen,2024/09/15 00:00:00+00,MIDLAND AVE AT ACORN DR#,In,0,40.94887,-74.06461,,PARAMUS,,13103,NS,E,"752, 772"
613032.48014633,770837.00218457,883,Bergen,2024/09/15 00:00:00+00,MIDLAND AVE AT CHELSEA ST#,In,0,40.94877,-74.06228,,PARAMUS,,13104,NS,E,"752, 772"
614137.520259079,770430.695254408,884,Bergen,2024/09/15 00:00:00+00,MIDLAND AVE AT FARVIEW AVE#,In,0,40.94765,-74.05828,,PARAMUS,,13105,NS,E,752
614387.012542244,771624.202381819,885,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT SWEET BRIAR PL#,In,0,40.95092,-74.05734,,PARAMUS,,13106,NS,N,"752, 772"
614185.655333411,772390.727095492,886,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT MCKINLEY BLVD#,In,0,40.95302,-74.05809,,PARAMUS,,13107,NS,N,"752, 772"
615414.334306497,773318.105818152,887,Bergen,2024/09/15 00:00:00+00,E RIDGEWOOD AVE AT WAGNER CT#,In,0,40.95555,-74.05361,,PARAMUS,,13108,NS,E,752
616078.292624246,766697.67975457,888,Bergen,2024/09/15 00:00:00+00,FOREST AVE AT ADDISON PL#,In,0,40.93737,-74.05138,,PARAMUS,,13109,NS,S,752
616088.279152829,764359.132922485,889,Bergen,2024/09/15 00:00:00+00,FOREST AVE AT VAN SAUN PARK#,In,0,40.93095,-74.0514,,PARAMUS,,13110,NS,S,752
615507.320340995,773349.282593071,890,Bergen,2024/09/15 00:00:00+00,E RIDGEWOOD AVE AT WAGNER CT#,Ou,0,40.9556,-74.05329,,PARAMUS,,13112,NS,W,"168, 752, 762"
613667.976578746,775312.486671902,891,Bergen,2024/09/15 00:00:00+00,PASCACK RD 200' S OF ORADELL AVE.#,Ou,200,40.96105,-74.0599,S,PARAMUS,,13115,MB,N,"168, 758, 762, 772"
614079.604036327,772651.478542492,892,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT JEROME AVE#,In,0,40.95374,-74.05846,,PARAMUS,,13116,NS,S,"752, 758, 772"
614340.984419078,771562.970220819,893,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT SWEET BRIAR PL#,In,0,40.95076,-74.05747,,PARAMUS,,13117,FS,S,"752, 758, 772"
614094.680449747,770517.342062742,894,Bergen,2024/09/15 00:00:00+00,MIDLAND AVE AT FARVIEW AVE#,Ou,0,40.9479,-74.05843,,PARAMUS,,13118,FS,W,"752, 772"
613017.473614663,770905.299620152,895,Bergen,2024/09/15 00:00:00+00,MIDLAND AVE AT YUHAS DR#,Ou,0,40.94892,-74.06235,,PARAMUS,,13119,FS,W,"752, 772"
611874.150770079,770690.636663653,896,Bergen,2024/09/15 00:00:00+00,MIDLAND AVE AT GARDEN STATE PARKWAY OVERPASS#,Ou,0,40.9484,-74.06648,,PARAMUS,,13120,NS,W,"752, 772"
610082.737358164,779240.248501405,897,Bergen,2024/09/15 00:00:00+00,HIGHLAND AVE AT MARYLAND RD#,Ou,0,40.97188,-74.07281,,PARAMUS,,13121,NS,N,752
605640.527738661,767393.814189069,898,Bergen,2024/09/15 00:00:00+00,CENTURY RD AT TWIN BERRY CT#,Ou,0,40.93941,-74.08911,,PARAMUS,,13122,NS,E,"145, 756"
606203.214605413,766966.802903987,899,Bergen,2024/09/15 00:00:00+00,CENTURY RD AT THISTLE DRIVE#,Ou,0,40.93823,-74.08708,,PARAMUS,,13123,NS,E,"145, 756"
606944.411285747,766410.479213491,900,Bergen,2024/09/15 00:00:00+00,CENTURY RD AT SCARLETT OAK LN#,Ou,0,40.9367,-74.0844,,PARAMUS,,13124,NS,E,"145, 756"
607050.378593497,766404.930996239,901,Bergen,2024/09/15 00:00:00+00,CENTURY RD AT SCARLETT OAK LN#,In,0,40.93667,-74.08403,,PARAMUS,,13125,NS,W,"145, 756"
606337.893141828,766940.990619652,902,Bergen,2024/09/15 00:00:00+00,CENTURY RD AT THISTLE DRIVE#,In,0,40.93814,-74.08661,,PARAMUS,,13126,NS,W,"145, 756"
610773.876723912,758491.559027739,903,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT ARDALE CT#,Ou,0,40.91493,-74.07072,,PARAMUS,,13128,NS,N,758
611413.171377078,760438.652902573,904,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT ROUTE 4 OVERPASS#,Ou,0,40.92025,-74.06831,,PARAMUS,,13129,FS,N,758
611664.564246997,761280.845115826,905,Bergen,2024/09/15 00:00:00+00,FARVIEW AVE AT PROSPECT ST#,Ou,0,40.92257,-74.06744,,PARAMUS,,13130,FS,N,758
